Ek_folder,Ek,Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
Ek1e-6,1e-06,1.0,1,1357.6301625746316,-552.7910569011211,True,1.92916e-05,ok
Ek1e-6,1e-06,1.0,2,1083.879052494058,-921.545,True,6.88265e-06,ok
Ek1e-6,1e-06,1.0,3,925.4760968344272,-1207.860116108426,True,6.76563e-05,ok
Ek1e-6,1e-06,1.0,4,821.3780235239118,-1447.0500365147286,True,2.46234e-05,ok
Ek1e-6,1e-06,1.0,5,747.1461062005745,-1654.6801770009577,True,0.00015333,ok
Ek1e-6,1e-06,1.0,6,691.2738830462689,-1839.16,True,6.48642e-05,ok
Ek1e-6,1e-06,1.0,7,647.6051803886771,-2005.6604473639195,True,0.000392976,ok
Ek1e-6,1e-06,1.0,8,612.5289193988303,-2157.6197742882737,True,0.000210126,ok
Ek1e-6,1e-06,1.0,9,583.7711684054128,-2297.480503924125,True,0.000501013,ok
Ek1e-6,1e-06,1.0,10,559.8220229228045,-2427.050073502471,True,7.74403e-05,ok
Ek1e-6,1e-06,1.0,11,539.6348720067471,-2547.689559954873,True,0.000485077,ok
Ek1e-6,1e-06,1.0,12,522.4609680320268,-2660.4898815288007,True,0.000135475,ok
Ek1e-6,1e-06,1.0,13,507.7461173977224,-2766.310437119179,True,0.000534607,ok
Ek1e-6,1e-06,1.0,14,495.0718160570247,-2865.839258954536,True,0.000925422,ok
Ek1e-6,1e-06,1.0,15,484.1159022312997,-2959.67,True,0.000240108,ok
Ek1e-6,1e-06,1.0,16,474.62411304595577,-3048.2904632126965,True,0.000640149,ok
Ek1e-6,1e-06,1.0,17,466.3959834288027,-3132.0999276837124,True,0.000102135,ok
Ek1e-6,1e-06,1.0,18,459.2679531978519,-3211.45,True,8.96981e-05,ok
Ek1e-6,1e-06,1.0,19,453.1070035538127,-3286.64001515962,True,2.38762e-05,ok
Ek1e-6,1e-06,1.0,20,447.80410719576105,-3357.930463085688,True,0.000759412,ok
Ek1e-6,1e-06,1.0,21,443.2669487116385,-3425.529776437336,True,0.000378659,ok
Ek1e-6,1e-06,1.0,22,439.4199742308129,-3489.63,True,0.000104906,ok
Ek1e-6,1e-06,1.0,23,436.1969893828581,-3550.4199514806014,True,8.65405e-05,ok
Ek1e-6,1e-06,1.0,24,433.54524961654334,-3608.0210967999633,True,0.00101518,ok
Ek1e-6,1e-06,1.0,25,431.4149489506537,-3662.57,True,0.000250356,ok
Ek1e-6,1e-06,1.0,30,427.3580006903208,-3892.9800024851543,True,6.55381e-06,ok
Ek1e-6,1e-06,1.0,35,432.08900352935314,-4058.6900117645114,True,3.73242e-05,ok
Ek1e-6,1e-06,1.0,40,443.7759941193689,-4163.839982980025,True,6.73981e-05,ok
Ek1e-6,1e-06,1.0,45,461.420005153987,-4209.12000951165,True,5.98661e-05,ok
Ek1e-6,1e-06,1.0,50,484.4500003565093,-4192.86000035524,True,4.25901e-06,ok
Ek1e-6,1e-06,1.0,55,512.505999992915,-4111.58999999838,True,8.66595e-08,ok
Ek1e-6,1e-06,1.0,60,545.3070570294038,-3960.529954042239,True,0.000693612,ok
Ek1e-6,1e-06,1.0,65,582.526995933312,-3734.0700068447095,True,4.99291e-05,ok
Ek1e-6,1e-06,1.0,70,623.6730002377697,-3426.52999937061,True,2.94792e-06,ok
Ek1e-6,1e-06,1.0,75,667.9229981247822,-3033.730006377106,True,2.37002e-05,ok
Ek1e-6,1e-06,1.0,80,713.9260000335312,-2556.569999847284,True,4.31364e-07,ok
Ek1e-6,1e-06,1.0,85,759.645,-2008.78,True,9.8645e-10,ok
Ek1e-6,1e-06,1.0,90,802.7910000014026,-1428.2199999916534,True,2.0496e-08,ok
Ek1e-6,1e-06,1.0,95,842.519,-872.552,True,7.264e-12,ok
Ek1e-6,1e-06,1.0,100,880.502,-383.382,True,4.74569e-10,ok
Ek1e-6,1e-06,1.0,105,919.246,30.9082,True,7.41569e-11,ok
Ek1e-6,1e-06,1.0,110,960.64,378.211,True,5.37226e-11,ok
Ek1e-6,1e-06,1.0,115,1005.91,669.067,True,1.23375e-10,ok
Ek1e-6,1e-06,1.0,120,1055.89,912.744,True,2.07747e-12,ok
Ek1e-6,1e-06,3.0,1,1390.78,0.0,True,0.0,ok
Ek1e-6,1e-06,3.0,2,454.0730356243138,-323.4270356243139,True,1.2331e-05,ok
Ek1e-6,1e-06,3.0,3,409.10100520446537,-480.1859496779512,True,1.77e-06,ok
Ek1e-6,1e-06,3.0,4,375.3859998665771,-585.8559997963545,True,6.21029e-08,ok
Ek1e-6,1e-06,3.0,5,349.1419494869324,-677.2889052879982,True,3.19066e-05,ok
Ek1e-6,1e-06,3.0,6,328.07495700251013,-757.8059015218781,True,3.5404e-05,ok
Ek1e-6,1e-06,3.0,7,310.7660402262024,-829.6181040108434,True,4.06158e-05,ok
Ek1e-6,1e-06,3.0,8,296.2850673846395,-894.2861963279694,True,8.15404e-05,ok
Ek1e-6,1e-06,3.0,9,283.99700253736034,-952.95300818881,True,3.59763e-06,ok
Ek1e-6,1e-06,3.0,10,273.4500071870283,-1006.4900253423326,True,1.17276e-05,ok
Ek1e-6,1e-06,3.0,11,264.31403346273095,-1055.5701272773183,True,6.20156e-05,ok
Ek1e-6,1e-06,3.0,12,256.34000199381046,-1100.7400081287658,True,4.13562e-06,ok
Ek1e-6,1e-06,3.0,13,249.3380099675178,-1142.4300431612596,True,2.2936e-05,ok
Ek1e-6,1e-06,3.0,14,243.15800808884205,-1181.0000370458897,True,2.04336e-05,ok
Ek1e-6,1e-06,3.0,15,237.6829843749769,-1216.749927325474,True,4.24977e-05,ok
Ek1e-6,1e-06,3.0,16,232.815995286329,-1249.919977035962,True,1.41727e-05,ok
Ek1e-6,1e-06,3.0,17,228.48101785453773,-1280.7400925058637,True,4.92309e-05,ok
Ek1e-6,1e-06,3.0,18,224.612027423126,-1309.3801467906285,True,9.49404e-05,ok
Ek1e-6,1e-06,3.0,19,221.1560079724833,-1335.990043945546,True,2.94625e-05,ok
Ek1e-6,1e-06,3.0,20,218.06899856074952,-1360.7099920041642,True,5.64051e-06,ok
Ek1e-6,1e-06,3.0,21,215.3119998402009,-1383.6599990780824,True,6.70897e-07,ok
Ek1e-6,1e-06,3.0,22,212.85300769205665,-1404.940045420359,True,3.37901e-05,ok
Ek1e-6,1e-06,3.0,23,210.66300385233976,-1424.6400231316293,True,1.77996e-05,ok
Ek1e-6,1e-06,3.0,24,208.7189951969808,-1442.8399689216403,True,2.32256e-05,ok
Ek1e-6,1e-06,3.0,25,206.9999964040359,-1459.5999784242154,True,1.80747e-05,ok
Ek1e-6,1e-06,3.0,30,201.2079964445006,-1523.819977143218,True,2.21193e-05,ok
Ek1e-6,1e-06,3.0,35,199.03799730432,-1558.8999820288002,True,1.92188e-05,ok
Ek1e-6,1e-06,3.0,40,199.55899893148236,-1567.8199937669804,True,8.52626e-06,ok
Ek1e-6,1e-06,3.0,45,202.1999933548951,-1552.1099667744754,True,5.8903e-05,ok
Ek1e-6,1e-06,3.0,50,206.58500017968365,-1512.4700007939252,True,1.72694e-06,ok
Ek1e-6,1e-06,3.0,55,212.4389999761695,-1449.0399999404235,True,2.60084e-07,ok
Ek1e-6,1e-06,3.0,60,219.53799999376548,-1361.7699999813865,True,6.75103e-08,ok
Ek1e-6,1e-06,3.0,65,227.66499916606443,-1250.639998441722,True,9.50969e-06,ok
Ek1e-6,1e-06,3.0,70,236.577999833245,-1116.1099998258735,True,1.99533e-06,ok
Ek1e-6,1e-06,3.0,75,245.9830409216137,-959.931984987127,True,0.000515458,ok
Ek1e-6,1e-06,3.0,80,255.5320000013688,-786.6639999980094,True,1.83053e-08,ok
Ek1e-6,1e-06,3.0,85,264.943,-605.445,True,3.88241e-10,ok
Ek1e-6,1e-06,3.0,90,274.2640000051535,-428.8479999863736,True,7.84796e-08,ok
Ek1e-6,1e-06,3.0,95,283.953,-266.23,True,1.56767e-11,ok
Ek1e-6,1e-06,3.0,100,294.531,-120.254,True,2.79959e-11,ok
Ek1e-6,1e-06,3.0,105,306.353,10.001,True,3.3573e-11,ok
Ek1e-6,1e-06,3.0,110,319.644,126.206,True,8.95237e-12,ok
Ek1e-6,1e-06,3.0,115,334.563,229.893,True,3.89645e-12,ok
Ek1e-6,1e-06,3.0,120,351.244,322.332,True,3.29829e-11,ok
Ek1e-6,1e-06,5.0,1,1150.3600090333707,-77.29530061958454,True,6.19278e-06,ok
Ek1e-6,1e-06,5.0,2,284.03899740018454,-198.9519981801292,True,4.80038e-07,ok
Ek1e-6,1e-06,5.0,3,258.661907180407,-272.642907180407,True,2.45368e-05,ok
Ek1e-6,1e-06,5.0,4,240.1860441409221,-336.1040611011086,True,1.83024e-05,ok
Ek1e-6,1e-06,5.0,5,225.7339960793125,-391.6999933242348,True,2.10701e-06,ok
Ek1e-6,1e-06,5.0,6,213.79603035098825,-477.3709682125644,True,2.05338e-05,ok
Ek1e-6,1e-06,5.0,7,203.27700811912288,-523.296020319805,True,6.40265e-06,ok
Ek1e-6,1e-06,5.0,8,194.3349991386848,-564.4629977390476,True,7.59849e-07,ok
Ek1e-6,1e-06,5.0,9,186.6439919711611,-601.6179759134834,True,8.34159e-06,ok
Ek1e-6,1e-06,5.0,10,179.9640194981651,-635.3350664017602,True,2.48715e-05,ok
Ek1e-6,1e-06,5.0,11,174.1170246106634,-666.0690905256415,True,3.56747e-05,ok
Ek1e-6,1e-06,5.0,12,168.9660241314365,-694.1820950687713,True,3.92865e-05,ok
Ek1e-6,1e-06,5.0,13,164.4009792630458,-719.9689118679447,True,3.80747e-05,ok
Ek1e-6,1e-06,5.0,14,160.3400070739392,-743.6750312465701,True,1.41216e-05,ok
Ek1e-6,1e-06,5.0,15,156.71097604556752,-765.5028907079018,True,5.1211e-05,ok
Ek1e-6,1e-06,5.0,16,153.4600115315893,-785.624055785083,True,2.73986e-05,ok
Ek1e-6,1e-06,5.0,17,150.5400048678197,-804.1830244724634,True,1.25068e-05,ok
Ek1e-6,1e-06,5.0,18,147.9120137081276,-821.3050713208632,True,3.78882e-05,ok
Ek1e-6,1e-06,5.0,19,145.54400377081987,-837.0960202315314,True,1.11626e-05,ok
Ek1e-6,1e-06,5.0,20,143.4090113925373,-851.649062837714,True,3.59814e-05,ok
Ek1e-6,1e-06,5.0,21,141.48300136765602,-865.0440077091862,True,4.59891e-06,ok
Ek1e-6,1e-06,5.0,22,139.74499867968504,-877.3509923421732,True,4.6751e-06,ok
Ek1e-6,1e-06,5.0,23,138.1789983517326,-888.6319902935363,True,6.2474e-06,ok
Ek1e-6,1e-06,5.0,24,136.7700008077259,-898.9420048337436,True,3.1926e-06,ok
Ek1e-6,1e-06,5.0,25,135.50399961831795,-908.3279978053284,True,1.4777e-06,ok
Ek1e-6,1e-06,5.0,30,130.95800763515228,-942.7210479657496,True,3.92583e-05,ok
Ek1e-6,1e-06,5.0,35,128.7140166885858,-958.7141043175068,True,0.000101604,ok
Ek1e-6,1e-06,5.0,40,128.16299991609006,-958.4979994965404,True,5.7465e-07,ok
Ek1e-6,1e-06,5.0,45,128.9279951223322,-943.318973172827,True,3.77135e-05,ok
Ek1e-6,1e-06,5.0,50,130.75799959785977,-913.8739979222754,True,3.5555e-06,ok
Ek1e-6,1e-06,5.0,55,133.47200001771333,-870.5320000726755,True,1.65523e-07,ok
Ek1e-6,1e-06,5.0,60,136.92500001002605,-813.5060000322214,True,1.00702e-07,ok
Ek1e-6,1e-06,5.0,65,140.9830017517564,-743.0170042535742,True,1.87419e-05,ok
Ek1e-6,1e-06,5.0,70,145.5020000249513,-659.5770000350749,True,2.84924e-07,ok
Ek1e-6,1e-06,5.0,75,150.3140516429756,-564.5030183586301,True,0.000629111,ok
Ek1e-6,1e-06,5.0,80,155.24100000298145,-460.8319999980565,True,3.89251e-08,ok
Ek1e-6,1e-06,5.0,85,160.177,-354.18,True,1.56717e-11,ok
Ek1e-6,1e-06,5.0,90,165.2309999934928,-251.4220000130144,True,9.9112e-08,ok
Ek1e-6,1e-06,5.0,95,170.694,-156.852,True,1.17964e-10,ok
Ek1e-6,1e-06,5.0,100,176.831,-71.2808,True,9.90699e-12,ok
Ek1e-6,1e-06,5.0,105,183.805,5.96581,True,2.02509e-13,ok
Ek1e-6,1e-06,5.0,110,191.716,75.7572,True,4.76885e-12,ok
Ek1e-6,1e-06,5.0,115,200.641,138.834,True,1.02484e-11,ok
Ek1e-6,1e-06,5.0,120,210.648,195.795,True,7.51471e-12,ok
Ek1e-6,1e-06,7.0,1,903.302,0.0,True,0.0,ok
Ek1e-6,1e-06,7.0,2,206.5789016078368,-143.63093210054322,True,1.71934e-05,ok
Ek1e-6,1e-06,7.0,3,189.02003475330108,-197.37003576883268,True,9.51368e-06,ok
Ek1e-6,1e-06,7.0,4,176.91468604570125,-241.29650660295724,True,0.290116,ok
Ek1e-6,1e-06,7.0,5,166.02093701345754,-284.49389202307015,True,3.0708e-05,ok
Ek1e-6,1e-06,7.0,6,157.72001998535282,-320.6080398722997,True,1.25162e-05,ok
Ek1e-6,1e-06,7.0,7,150.75203896237088,-352.9100890568477,True,3.14347e-05,ok
Ek1e-6,1e-06,7.0,8,144.38000631766883,-412.2020180504824,True,5.36636e-06,ok
Ek1e-6,1e-06,7.0,9,138.80399177970142,-439.3899747260392,True,8.11858e-06,ok
Ek1e-6,1e-06,7.0,10,133.93100713818276,-463.9960214145482,True,7.94476e-06,ok
Ek1e-6,1e-06,7.0,11,129.64300999506307,-486.360036072472,True,1.29209e-05,ok
Ek1e-6,1e-06,7.0,12,125.8450076673796,-506.75502955514406,True,1.11346e-05,ok
Ek1e-6,1e-06,7.0,13,122.46600318675225,-525.405013051632,True,5.15249e-06,ok
Ek1e-6,1e-06,7.0,14,119.44600660201388,-542.4940285351282,True,1.17825e-05,ok
Ek1e-6,1e-06,7.0,15,116.7369973309224,-558.1779859873426,True,5.86219e-06,ok
Ek1e-6,1e-06,7.0,16,114.30097077197952,-572.5848655511058,True,5.90673e-05,ok
Ek1e-6,1e-06,7.0,17,112.10299497759732,-585.825969865584,True,1.39435e-05,ok
Ek1e-6,1e-06,7.0,18,110.11799909222094,-597.9959945533257,True,2.70373e-06,ok
Ek1e-6,1e-06,7.0,19,108.32199640683956,-609.1759775427473,True,1.12407e-05,ok
Ek1e-6,1e-06,7.0,20,106.69599595597052,-619.4369747248157,True,1.30557e-05,ok
Ek1e-6,1e-06,7.0,21,105.22200039864713,-628.8390022092314,True,1.20739e-06,ok
Ek1e-6,1e-06,7.0,22,103.887007307659,-637.4370414264894,True,2.35026e-05,ok
Ek1e-6,1e-06,7.0,23,102.67700304351598,-645.2770175869948,True,1.03471e-05,ok
Ek1e-6,1e-06,7.0,24,101.58200227279524,-652.400013367081,True,8.15074e-06,ok
Ek1e-6,1e-06,7.0,25,100.5920002318037,-658.8440013835638,True,8.74441e-07,ok
Ek1e-6,1e-06,7.0,30,96.951799857027,-681.8769990986484,True,6.71764e-07,ok
Ek1e-6,1e-06,7.0,35,95.00160001166525,-691.5180000729368,True,6.54809e-08,ok
Ek1e-6,1e-06,7.0,40,94.29150000894964,-689.4730000540577,True,5.81352e-08,ok
Ek1e-6,1e-06,7.0,45,94.5410999976339,-676.7449999863293,True,1.76777e-08,ok
Ek1e-6,1e-06,7.0,50,95.56359969351983,-653.9249984675993,True,2.45971e-06,ok
Ek1e-6,1e-06,7.0,55,97.22470000228874,-621.3570000099173,True,2.04081e-08,ok
Ek1e-6,1e-06,7.0,60,99.41789999436764,-579.2639999791394,True,5.37481e-08,ok
Ek1e-6,1e-06,7.0,65,102.04600160185171,-527.8620041143253,True,1.6661e-05,ok
Ek1e-6,1e-06,7.0,70,105.0050001741191,-467.572000273512,True,1.94229e-06,ok
Ek1e-6,1e-06,7.0,75,108.18090827692096,-399.39894496615256,True,0.00109049,ok
Ek1e-6,1e-06,7.0,80,111.45299999920412,-325.5860000002388,True,1.0485e-08,ok
Ek1e-6,1e-06,7.0,85,114.766,-250.159,True,8.1051e-11,ok
Ek1e-6,1e-06,7.0,90,118.21899999847416,-177.7900000026355,True,2.26795e-08,ok
Ek1e-6,1e-06,7.0,95,122.02,-111.163,True,3.14899e-11,ok
Ek1e-6,1e-06,7.0,100,126.341,-50.6506,True,5.09127e-12,ok
Ek1e-6,1e-06,7.0,105,131.287,4.25074,True,1.1294e-12,ok
Ek1e-6,1e-06,7.0,110,136.919,54.1238,True,1.42693e-11,ok
Ek1e-6,1e-06,7.0,115,143.285,99.4486,True,1.03282e-11,ok
Ek1e-6,1e-06,7.0,120,150.431,140.606,True,1.30323e-12,ok
Ek1e-6,1e-06,10.0,1,162.81647791058094,-61.884057411226806,True,0.00272559,ok
Ek1e-6,1e-06,10.0,2,146.5820091664545,-101.34500611096966,True,1.55447e-06,ok
Ek1e-6,1e-06,10.0,3,134.61098393460324,-139.55298393460325,True,3.97294e-06,ok
Ek1e-6,1e-06,10.0,4,132.8595440458381,-150.6966878178893,True,0.00109726,ok
Ek1e-6,1e-06,10.0,5,118.81802232345696,-201.66203708316385,True,1.04461e-05,ok
Ek1e-6,1e-06,10.0,6,113.06897323013465,-227.4299464602693,True,1.96218e-05,ok
Ek1e-6,1e-06,10.0,7,108.21773348963366,-250.471,True,1.74604e-05,ok
Ek1e-6,1e-06,10.0,8,104.05397058965004,-271.1989257924282,True,2.43908e-05,ok
Ek1e-6,1e-06,10.0,9,100.18600163934649,-312.7679946161793,True,1.48494e-06,ok
Ek1e-6,1e-06,10.0,10,96.72541718796724,-330.2760565393659,True,1.80715e-05,ok
Ek1e-6,1e-06,10.0,11,93.6657804342461,-346.1529304139311,True,1.18774e-05,ok
Ek1e-6,1e-06,10.0,12,90.94579849971056,-360.5959942890112,True,1.99857e-06,ok
Ek1e-6,1e-06,10.0,13,88.51621240488254,-373.7700480189001,True,1.80763e-05,ok
Ek1e-6,1e-06,10.0,14,86.33730553396936,-385.8100237170115,True,9.25793e-06,ok
Ek1e-6,1e-06,10.0,15,84.37649505711234,-396.8289778648356,True,8.87506e-06,ok
Ek1e-6,1e-06,10.0,16,82.60709098322388,-406.92295783146017,True,1.76412e-05,ok
Ek1e-6,1e-06,10.0,17,81.00669794560075,-416.1729900097784,True,4.35567e-06,ok
Ek1e-6,1e-06,10.0,18,79.55629998256889,-424.64799991220633,True,3.98526e-08,ok
Ek1e-6,1e-06,10.0,19,78.23999871431818,-432.4089914287879,True,2.4662e-06,ok
Ek1e-6,1e-06,10.0,20,77.04398844733508,-439.50594223667537,True,3.39052e-05,ok
Ek1e-6,1e-06,10.0,21,75.95669953111717,-445.9859973206696,True,1.3044e-06,ok
Ek1e-6,1e-06,10.0,22,74.96780023199106,-451.8870012919151,True,6.89522e-07,ok
Ek1e-6,1e-06,10.0,23,74.06838657281703,-457.24492327324026,True,4.3758e-05,ok
Ek1e-6,1e-06,10.0,24,73.25088298435614,-462.0889027677494,True,6.04702e-05,ok
Ek1e-6,1e-06,10.0,25,72.50850276022423,-466.44701621036864,True,9.66149e-06,ok
Ek1e-6,1e-06,10.0,30,69.73409992567164,-481.6889995595357,True,3.26583e-07,ok
Ek1e-6,1e-06,10.0,35,68.16870006776819,-487.4380004184961,True,3.57787e-07,ok
Ek1e-6,1e-06,10.0,40,67.48989987232412,-484.9679992143023,True,7.60141e-07,ok
Ek1e-6,1e-06,10.0,45,67.49529822821758,-475.040989875529,True,1.2658e-05,ok
Ek1e-6,1e-06,10.0,50,68.05029991149453,-458.12099953144167,True,6.88801e-07,ok
Ek1e-6,1e-06,10.0,55,69.0583,-434.49,True,8.12241e-10,ok
Ek1e-6,1e-06,10.0,60,70.44299999745576,-404.3359999915192,True,2.31834e-08,ok
Ek1e-6,1e-06,10.0,65,72.13529726269495,-367.8389921791284,True,2.92289e-05,ok
Ek1e-6,1e-06,10.0,70,74.06319998719216,-325.3149999743843,True,1.50006e-07,ok
Ek1e-6,1e-06,10.0,75,76.14696404354446,-277.4980431766855,True,0.000756087,ok
Ek1e-6,1e-06,10.0,80,78.30810000158773,-225.99299999951268,True,2.02947e-08,ok
Ek1e-6,1e-06,10.0,85,80.5172,-173.619,True,2.14235e-11,ok
Ek1e-6,1e-06,10.0,90,82.85389999866669,-123.51300000198344,True,1.97253e-08,ok
Ek1e-6,1e-06,10.0,95,85.4627,-77.3575,True,3.66446e-11,ok
Ek1e-6,1e-06,10.0,100,88.4564,-35.3174,True,7.97128e-12,ok
Ek1e-6,1e-06,10.0,105,91.8996,2.97001,True,3.90798e-12,ok
Ek1e-6,1e-06,10.0,110,95.8317,37.8931,True,5.70905e-12,ok
Ek1e-6,1e-06,10.0,115,100.284,69.7634,True,6.3743e-12,ok
Ek1e-6,1e-06,10.0,120,105.285,98.8243,True,7.52213e-12,ok
Ek1e-6,1e-06,30.0,1,156.63099058817224,-10.673100559756072,True,7.08748e-06,ok
Ek1e-6,1e-06,30.0,2,49.90547700224424,-34.19988275168318,True,4.03571e-06,ok
Ek1e-6,1e-06,30.0,3,46.09457803249753,-47.24777790236905,True,5.24936e-06,ok
Ek1e-6,1e-06,30.0,4,43.26740724313565,-58.579109345981465,True,2.35082e-06,ok
Ek1e-6,1e-06,30.0,5,40.5898,0.0,True,0.0,ok
Ek1e-6,1e-06,30.0,6,39.13093324251125,-77.39846268587836,True,1.74113e-05,ok
Ek1e-6,1e-06,30.0,7,37.53239224481406,-85.30788286320869,True,4.89456e-06,ok
Ek1e-6,1e-06,30.0,8,36.14901428392135,-92.41473528968804,True,1.06514e-05,ok
Ek1e-6,1e-06,30.0,9,34.93770667509597,-98.8277200252879,True,6.7258e-06,ok
Ek1e-6,1e-06,30.0,10,33.86580075085859,-112.99199636654212,True,7.33662e-07,ok
Ek1e-6,1e-06,30.0,11,32.81762856254237,-118.403,True,4.49996e-06,ok
Ek1e-6,1e-06,30.0,12,31.8792,-123.305,True,6.19431e-09,ok
Ek1e-6,1e-06,30.0,13,31.035597379549625,-127.7579897503338,True,3.39145e-06,ok
Ek1e-6,1e-06,30.0,14,30.27449903336989,-131.80799601205848,True,1.383e-06,ok
Ek1e-6,1e-06,30.0,15,29.58579936354088,-135.49799724535185,True,9.9973e-07,ok
Ek1e-6,1e-06,30.0,16,28.960997020396817,-138.86198653492963,True,5.10721e-06,ok
Ek1e-6,1e-06,30.0,17,28.392992536328407,-141.9289649299972,True,1.38848e-05,ok
Ek1e-6,1e-06,30.0,18,27.875501047935764,-144.7240052396788,True,2.10928e-06,ok
Ek1e-6,1e-06,30.0,19,27.40349967994605,-147.26899839220266,True,6.91682e-07,ok
Ek1e-6,1e-06,30.0,20,26.97250008256371,-149.58300038853508,True,1.9005e-07,ok
Ek1e-6,1e-06,30.0,21,26.57850051230729,-151.68100256153647,True,1.22845e-06,ok
Ek1e-6,1e-06,30.0,22,26.21819796497875,-153.57898895333568,True,5.35057e-06,ok
Ek1e-6,1e-06,30.0,23,25.888599280546504,-155.28799601303876,True,2.00654e-06,ok
Ek1e-6,1e-06,30.0,24,25.587099815751145,-156.81999896001437,True,5.43584e-07,ok
Ek1e-6,1e-06,30.0,25,25.311399970870795,-158.18399983288782,True,9.06851e-08,ok
Ek1e-6,1e-06,30.0,30,24.25690002094325,-162.76500015707435,True,9.63995e-08,ok
Ek1e-6,1e-06,30.0,35,23.620400016153177,-164.12800009691904,True,8.07785e-08,ok
Ek1e-6,1e-06,30.0,40,23.29050000696441,-162.74300004178647,True,4.26643e-08,ok
Ek1e-6,1e-06,30.0,45,23.1967,-158.895,True,5.50213e-09,ok
Ek1e-6,1e-06,30.0,50,23.292100172618937,-152.76400069047574,True,1.3809e-06,ok
Ek1e-6,1e-06,30.0,55,23.5428,-144.464,True,9.20911e-09,ok
Ek1e-6,1e-06,30.0,60,23.922599998631465,-134.07299999473912,True,1.22287e-08,ok
Ek1e-6,1e-06,30.0,65,24.407901145677187,-121.66200286419296,True,1.14638e-05,ok
Ek1e-6,1e-06,30.0,70,24.974500093260787,-107.346,True,8.17201e-07,ok
Ek1e-6,1e-06,30.0,75,25.5963927917564,-91.3808927917564,True,7.41932e-05,ok
Ek1e-6,1e-06,30.0,80,26.249900001024216,-74.3190000000072,True,1.28501e-08,ok
Ek1e-6,1e-06,30.0,85,26.9302,-57.0958,True,1.87422e-11,ok
Ek1e-6,1e-06,30.0,90,27.6688,-40.6855,True,5.81192e-12,ok
Ek1e-6,1e-06,30.0,95,28.5125,-25.5508,True,1.08765e-11,ok
Ek1e-6,1e-06,30.0,100,29.4944,-11.7014,True,1.52223e-11,ok
Ek1e-6,1e-06,30.0,105,30.6326,0.987158,True,3.17881e-12,ok
Ek1e-6,1e-06,30.0,110,31.938,12.6345,True,2.03146e-12,ok
Ek1e-6,1e-06,30.0,115,33.4195,23.3329,True,1.35242e-12,ok
Ek1e-6,1e-06,30.0,120,35.0863,33.1522,True,1.79218e-12,ok
Ek1e-6,1e-06,50.0,1,118.43599078382503,-7.671088757819896,True,5.11354e-06,ok
Ek1e-6,1e-06,50.0,2,73.57990016570848,2.365040009855751,True,5.16529e-08,ok
Ek1e-6,1e-06,50.0,3,,,False,0.00521193,no_onset_in_range
Ek1e-6,1e-06,50.0,4,26.124395984682877,-35.273194706156055,True,1.28965e-06,ok
Ek1e-6,1e-06,50.0,5,24.77789482356172,-41.29009158734411,True,2.14363e-06,ok
Ek1e-6,1e-06,50.0,6,23.65670333189104,-46.63190654478597,True,1.73983e-06,ok
Ek1e-6,1e-06,50.0,7,22.70029424550324,-51.40568735523786,True,3.55093e-06,ok
Ek1e-6,1e-06,50.0,8,21.87109726188972,-55.69389325109602,True,1.98917e-06,ok
Ek1e-6,1e-06,50.0,9,21.143999155788084,-59.56199773597714,True,7.00955e-07,ok
Ek1e-6,1e-06,50.0,10,20.500595437024955,-63.0629,True,5.91747e-07,ok
Ek1e-6,1e-06,50.0,11,19.889298583182445,-71.40829514977237,True,1.42381e-06,ok
Ek1e-6,1e-06,50.0,12,19.322501385097556,-74.36030510507383,True,1.57658e-06,ok
Ek1e-6,1e-06,50.0,13,18.81229972228114,-77.03899892185007,True,3.49451e-07,ok
Ek1e-6,1e-06,50.0,14,18.35140137576599,-79.47370570688113,True,1.92163e-06,ok
Ek1e-6,1e-06,50.0,15,17.933799374823028,-81.68949731364349,True,9.55611e-07,ok
Ek1e-6,1e-06,50.0,16,17.554603072997818,-83.70731360899033,True,5.09473e-06,ok
Ek1e-6,1e-06,50.0,17,17.209399805117418,-85.54489909104657,True,3.53006e-07,ok
Ek1e-6,1e-06,50.0,18,16.89469994075966,-87.21769971382811,True,1.15941e-07,ok
Ek1e-6,1e-06,50.0,19,16.60729970031068,-88.73889850561007,True,6.31028e-07,ok
Ek1e-6,1e-06,50.0,20,16.344499496599298,-90.11999741687217,True,1.13593e-06,ok
Ek1e-6,1e-06,50.0,21,16.104099405186226,-91.37079687025977,True,1.43248e-06,ok
Ek1e-6,1e-06,50.0,22,15.884000620855414,-92.5002032905337,True,1.57133e-06,ok
Ek1e-6,1e-06,50.0,23,15.68239979544252,-93.51569887460457,True,5.56731e-07,ok
Ek1e-6,1e-06,50.0,24,15.497799923151536,-94.42409956933652,True,2.21333e-07,ok
Ek1e-6,1e-06,50.0,25,15.32879992767549,-95.2313995879912,True,2.19886e-07,ok
Ek1e-6,1e-06,50.0,30,14.6793,-97.9165,True,3.42611e-09,ok
Ek1e-6,1e-06,50.0,35,14.282700043022016,-98.66510023901118,True,1.85929e-07,ok
Ek1e-6,1e-06,50.0,40,14.071500002944534,-97.7643000176672,True,1.62568e-08,ok
Ek1e-6,1e-06,50.0,45,14.003099997866991,-95.3899999879164,True,1.35886e-08,ok
Ek1e-6,1e-06,50.0,50,14.048999993777247,-91.65279996765165,True,4.48177e-08,ok
