Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
5.0,15,144.031,4.75642,True,1.00469e-14,ok
5.2,1,21.8403,0.137066,True,4.67215e-16,ok
5.2,2,18.104,0.348053,True,6.4557e-16,ok
5.2,3,18.5809,1.5113,True,1.26789e-15,ok
5.2,4,20.2017,2.91111,True,8.4678e-15,ok
5.2,5,22.7073,4.11937,True,0.0,ok
5.2,6,26.2247,4.97169,True,6.86054e-15,ok
5.2,7,30.9616,5.46887,True,4.98076e-15,ok
5.2,8,37.136,5.68549,True,6.28035e-15,ok
5.2,9,44.9585,5.70907,True,1.44744e-14,ok
5.2,10,54.6355,5.6121,True,2.01061e-14,ok
5.2,11,66.3766,5.44609,True,2.05807e-14,ok
5.2,12,80.3992,5.24473,True,1.60331e-14,ok
5.2,13,96.9317,5.02897,True,3.43958e-14,ok
5.2,14,116.214,4.81134,True,3.79083e-14,ok
5.2,15,138.496,4.59901,True,2.28951e-14,ok
5.4,1,21.03,0.132048,True,1.88939e-15,ok
5.4,2,17.4317,0.335315,True,2.0472e-15,ok
5.4,3,17.8887,1.45627,True,0.0,ok
5.4,4,19.4505,2.80653,True,5.68413e-15,ok
5.4,5,21.8664,3.97401,True,1.13967e-14,ok
5.4,6,25.2566,4.79945,True,7.03275e-15,ok
5.4,7,29.8203,5.28258,True,1.31671e-14,ok
5.4,8,35.7672,5.49463,True,1.17315e-14,ok
5.4,9,43.3003,5.51969,True,1.69126e-15,ok
5.4,10,52.6188,5.42771,True,0.0,ok
5.4,11,63.9246,5.26851,True,3.69801e-14,ok
5.4,12,77.4274,5.07475,True,3.50248e-14,ok
5.4,13,93.347,4.86676,True,2.3009e-14,ok
5.4,14,111.914,4.65673,True,2.04641e-14,ok
5.4,15,133.371,4.45168,True,3.30027e-15,ok
5.6,1,20.2778,0.127384,True,4.12187e-15,ok
5.6,2,16.8076,0.323476,True,1.30111e-15,ok
5.6,3,17.2462,1.4051,True,0.0,ok
5.6,4,18.7532,2.70921,True,5.29676e-15,ok
5.6,5,21.0855,3.83856,True,4.08966e-16,ok
5.6,6,24.3574,4.63875,True,1.19449e-15,ok
5.6,7,28.7601,5.10858,True,5.79482e-15,ok
5.6,8,34.4957,5.31616,True,3.13767e-15,ok
5.6,9,41.7601,5.34248,True,8.71421e-15,ok
5.6,10,50.7457,5.25506,True,8.43137e-15,ok
5.6,11,61.6474,5.10215,True,1.51732e-14,ok
5.6,12,74.6674,4.91544,True,3.35309e-15,ok
5.6,13,90.018,4.71468,True,2.15935e-14,ok
5.6,14,107.922,4.51176,True,1.01698e-14,ok
5.6,15,128.612,4.3135,True,1.96243e-14,ok
5.8,1,19.5774,0.123038,True,1.5059e-15,ok
