Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
10.0,75,76.14696404354446,-277.4980431766855,True,0.000756087,ok
10.0,80,78.30810000158773,-225.99299999951268,True,2.02947e-08,ok
10.0,85,80.5172,-173.619,True,2.14235e-11,ok
10.0,90,82.85389999866669,-123.51300000198344,True,1.97253e-08,ok
10.0,95,85.4627,-77.3575,True,3.66446e-11,ok
10.0,100,88.4564,-35.3174,True,7.97128e-12,ok
10.0,105,91.8996,2.97001,True,3.90798e-12,ok
10.0,110,95.8317,37.8931,True,5.70905e-12,ok
10.0,115,100.284,69.7634,True,6.3743e-12,ok
10.0,120,105.285,98.8243,True,7.52213e-12,ok
30.0,1,156.63099058817224,-10.673100559756072,True,7.08748e-06,ok
30.0,2,49.90547700224424,-34.19988275168318,True,4.03571e-06,ok
30.0,3,46.09457803249753,-47.24777790236905,True,5.24936e-06,ok
30.0,4,43.267407243135644,-58.579109345981465,True,2.35082e-06,ok
30.0,5,40.5898,0.0,True,0.0,ok
30.0,6,39.130933242511254,-77.39846268587836,True,1.74113e-05,ok
30.0,7,37.53239224481406,-85.30788286320869,True,4.89456e-06,ok
30.0,8,36.14901428392135,-92.41473528968804,True,1.06514e-05,ok
30.0,9,34.93770667509597,-98.8277200252879,True,6.7258e-06,ok
